CustomerID,Age_Group,Gender,Income_Group
10928,Senior,Male,"Lower Middle Income"
10929,Adult,Female,"Middle Income"
10930,Youth,Female,"Upper Middle Income"
10931,Youth,Male,"Upper Middle Income"
10932,Adult,Female,"Middle Income"
10933,Adult,Female,"Upper Middle Income"
10934,Adult,Female,"Lower Middle Income"
10935,Adult,Male,"Lower Middle Income"
10936,Adult,Male,"Middle Income"
10937,Adult,Male,"Middle Income"
10938,Adult,Female,"Upper Middle Income"
10939,Senior,Male,"Upper Middle Income"
10940,Adult,Female,"Upper Middle Income"
10941,Adult,Female,"Low Income"
10942,Adult,Female,"Upper Middle Income"
10943,Adult,Female,"Upper Middle Income"
10944,Adult,Female,"Upper Middle Income"
10945,Adult,Female,"Lower Middle Income"
10946,Adult,Female,"Lower Middle Income"
10947,Youth,Female,"Lower Middle Income"
10948,Adult,Female,"Middle Income"
10949,Senior,Female,"High Income"
10950,Youth,Male,"Middle Income"
10951,Senior,Female,"Upper Middle Income"
10952,Adult,Female,"Upper Middle Income"
10953,Youth,Male,"High Income"
10954,Adult,Male,"Middle Income"
10955,Adult,Male,"Upper Middle Income"
10956,Adult,Female,"Lower Middle Income"
10957,Adult,Male,"High Income"
10958,Senior,Female,"Upper Middle Income"
10959,Adult,Male,"Middle Income"
10960,Adult,Male,"High Income"
10961,Adult,Female,"Upper Middle Income"
10962,Adult,Male,"High Income"
10963,Adult,Female,"Upper Middle Income"
10964,Adult,Male,"Upper Middle Income"
10965,Youth,Female,"Upper Middle Income"
10966,Adult,Male,"Middle Income"
10967,Adult,Male,"High Income"
10968,Adult,Female,"Upper Middle Income"
10969,Adult,Female,"Lower Middle Income"
10970,Adult,Male,"High Income"
10971,Adult,Female,"Low Income"
10972,Adult,Female,"High Income"
10973,Adult,Male,"High Income"
10974,Adult,Male,"Upper Middle Income"
10975,Adult,Female,"High Income"
10976,Adult,Female,"Middle Income"
10977,Adult,Female,"High Income"
10978,Adult,Female,"Middle Income"
10979,Adult,Female,"Upper Middle Income"
10980,Adult,Male,"Middle Income"
10981,Adult,Male,"Lower Middle Income"
10982,Adult,Male,"High Income"
10983,Adult,Female,"Upper Middle Income"
10984,Senior,Female,"Upper Middle Income"
10985,Adult,Female,"Middle Income"
10986,Senior,Female,"Upper Middle Income"
10987,Adult,Female,"High Income"
10988,Adult,Female,"Upper Middle Income"
10989,Adult,Male,"High Income"
10990,Adult,Female,"Upper Middle Income"
10991,Adult,Female,"Low Income"
10992,Senior,Male,"Middle Income"
10993,Adult,Female,"Upper Middle Income"
10994,Senior,Female,"Upper Middle Income"
10995,Adult,Male,"High Income"
10996,Adult,Male,"Upper Middle Income"
10997,Adult,Female,"Lower Middle Income"
10998,Adult,Female,"Low Income"
10999,Adult,Female,"Upper Middle Income"
11000,Senior,Male,"Lower Middle Income"
11001,Adult,Male,"Upper Middle Income"
11002,Adult,Male,"Upper Middle Income"
11003,Adult,Male,"Upper Middle Income"
11004,Adult,Male,"Middle Income"
11005,Adult,Female,"Middle Income"
11006,Adult,Male,"Middle Income"
11007,Adult,Female,"Upper Middle Income"
11008,Adult,Male,"High Income"
11009,Adult,Male,"Low Income"
11010,Adult,Female,"Upper Middle Income"
11011,Adult,Female,"Upper Middle Income"
11012,Youth,Female,"High Income"
11013,Adult,Female,"Upper Middle Income"
11014,Adult,Male,"Upper Middle Income"
11015,Adult,Female,"Upper Middle Income"
11016,Adult,Male,"High Income"
11017,Adult,Female,"Low Income"
11018,Adult,Male,"Low Income"
11019,Adult,Female,"Lower Middle Income"
11020,Adult,Male,"Middle Income"
11021,Adult,Female,"Upper Middle Income"
11022,Adult,Female,"Middle Income"
11023,Adult,Female,"High Income"
11024,Adult,Female,"Upper Middle Income"
11025,Adult,Female,"Middle Income"
11026,Youth,Female,"Upper Middle Income"
11027,Adult,Male,"High Income"
11028,Adult,Male,"Middle Income"
11029,Adult,Female,"Lower Middle Income"
11030,Senior,Female,"High Income"
11031,Adult,Male,"High Income"
11032,Senior,Male,"Upper Middle Income"
11033,Adult,Female,"High Income"
11034,Adult,Male,"Lower Middle Income"
11035,Senior,Female,"High Income"
11036,Adult,Male,"High Income"
11037,Adult,Female,"Lower Middle Income"
11038,Adult,Male,"Upper Middle Income"
11039,Adult,Female,"High Income"
11040,Adult,Male,"High Income"
11041,Adult,Female,"High Income"
11042,Adult,Female,"Lower Middle Income"
11043,Adult,Male,"High Income"
11044,Youth,Female,"High Income"
11045,Adult,Female,"Upper Middle Income"
11046,Adult,Male,"Low Income"
11047,Adult,Female,"Upper Middle Income"
11048,Adult,Male,"Lower Middle Income"
11049,Adult,Female,"High Income"
11050,Adult,Male,"Upper Middle Income"
11051,Adult,Male,"Middle Income"
11052,Adult,Male,"High Income"
11053,Adult,Female,"High Income"
11054,Adult,Female,"High Income"
11055,Adult,Female,"Middle Income"
11056,Adult,Male,"Low Income"
11057,Adult,Male,"Middle Income"
11058,Adult,Female,"High Income"
11059,Youth,Female,"Lower Middle Income"
11060,Adult,Male,"Middle Income"
11061,Youth,Female,"Low Income"
11062,Youth,Male,"High Income"
11063,Youth,Female,"Middle Income"
11064,Youth,Female,"High Income"
11065,Adult,Female,"High Income"
11066,Adult,Female,"Upper Middle Income"
11067,Adult,Male,"Upper Middle Income"
11068,Adult,Female,"Upper Middle Income"
11069,Adult,Female,"Middle Income"
11070,Adult,Male,"Lower Middle Income"
11071,Adult,Female,"Middle Income"
11072,Adult,Female,"Upper Middle Income"
11073,Adult,Female,"Upper Middle Income"
11074,Adult,Male,"Lower Middle Income"
11075,Adult,Female,"Lower Middle Income"
11076,Adult,Female,"Middle Income"
11077,Adult,Male,"Upper Middle Income"
11078,Youth,Female,"Upper Middle Income"
11079,Adult,Female,"High Income"
11080,Senior,Female,"Lower Middle Income"
11081,Adult,Male,"Upper Middle Income"
11082,Adult,Female,"Upper Middle Income"
11083,Senior,Female,"Upper Middle Income"
11084,Adult,Female,"High Income"
11085,Adult,Female,"High Income"
11086,Adult,Male,"Upper Middle Income"
11087,Adult,Male,"Lower Middle Income"
11088,Adult,Female,"High Income"
11089,Adult,Male,"Upper Middle Income"
11090,Adult,Female,"Lower Middle Income"
11091,Adult,Male,"Middle Income"
11092,Adult,Female,"Upper Middle Income"
11093,Adult,Male,"High Income"
11094,Adult,Female,"Middle Income"
11095,Adult,Male,"Middle Income"
11096,Senior,Male,"Upper Middle Income"
11097,Adult,Male,"Middle Income"
11098,Youth,Female,"Middle Income"
11099,Adult,Male,"Upper Middle Income"
11100,Adult,Male,"Upper Middle Income"
11101,Youth,Male,"Middle Income"
11102,Adult,Female,"Middle Income"
11103,Youth,Male,"Upper Middle Income"
11104,Adult,Male,"Middle Income"
11105,Adult,Male,"High Income"
11106,Adult,Female,"High Income"
11107,Adult,Female,"Lower Middle Income"
11108,Adult,Female,"Upper Middle Income"
11109,Adult,Female,"Middle Income"
11110,Adult,Female,"Lower Middle Income"
11111,Adult,Male,"Upper Middle Income"
11112,Adult,Female,"Lower Middle Income"
11113,Adult,Female,"Upper Middle Income"
11114,Adult,Female,"Middle Income"
11115,Adult,Female,"High Income"
11116,Adult,Female,"High Income"
11117,Adult,Female,"Middle Income"
11118,Youth,Female,"High Income"
11119,Adult,Male,"Lower Middle Income"
11120,Adult,Male,"Upper Middle Income"
11121,Adult,Male,"Low Income"
11122,Youth,Male,"Upper Middle Income"
11123,Youth,Female,"Lower Middle Income"
11124,Adult,Male,"Upper Middle Income"
11125,Adult,Male,"Low Income"
11126,Youth,Female,"Middle Income"
11127,Adult,Female,"Upper Middle Income"
11128,Adult,Female,"Lower Middle Income"
11129,Adult,Male,"High Income"
11130,Senior,Male,"High Income"
11131,Youth,Female,"Middle Income"
11132,Adult,Female,"High Income"
11133,Adult,Male,"Upper Middle Income"
11134,Adult,Female,"Lower Middle Income"
11135,Adult,Female,"Lower Middle Income"
11136,Adult,Female,"Upper Middle Income"
11137,Adult,Female,"Middle Income"
11138,Adult,Male,"Upper Middle Income"
11139,Senior,Female,"Upper Middle Income"
11140,Adult,Female,"High Income"
11141,Adult,Male,"Upper Middle Income"
11142,Adult,Female,"Middle Income"
11143,Adult,Male,"Lower Middle Income"
11144,Adult,Female,"Middle Income"
11145,Adult,Male,"Low Income"
11146,Adult,Female,"Upper Middle Income"
11147,Adult,Male,"Lower Middle Income"
11148,Adult,Female,"Upper Middle Income"
11149,Adult,Female,"Middle Income"
11150,Adult,Female,"Low Income"
11151,Senior,Female,"Middle Income"
11152,Adult,Female,"High Income"
11153,Adult,Female,"Upper Middle Income"
11154,Adult,Male,"Middle Income"
11155,Senior,Male,"High Income"
11156,Adult,Male,"Upper Middle Income"
11157,Adult,Male,"Lower Middle Income"
11158,Senior,Female,"Upper Middle Income"
11159,Senior,Male,"Upper Middle Income"
11160,Adult,Female,"Upper Middle Income"
11161,Adult,Female,"Middle Income"
11162,Adult,Female,"Upper Middle Income"
11163,Adult,Female,"Upper Middle Income"
11164,Adult,Female,"High Income"
11165,Adult,Male,"Lower Middle Income"
11166,Youth,Male,"Lower Middle Income"
11167,Youth,Female,"Middle Income"
11168,Adult,Female,"Lower Middle Income"
11169,Senior,Female,"Middle Income"
11170,Adult,Female,"Upper Middle Income"
11171,Adult,Female,"Middle Income"
11172,Adult,Female,"High Income"
11173,Youth,Male,"Lower Middle Income"
11174,Adult,Female,"High Income"
11175,Adult,Female,"Lower Middle Income"
11176,Adult,Male,"High Income"
11177,Adult,Male,"High Income"
11178,Adult,Female,"Upper Middle Income"
11179,Adult,Male,"High Income"
11180,Adult,Male,"Middle Income"
11181,Youth,Female,"Upper Middle Income"
11182,Senior,Male,"Middle Income"
11183,Adult,Female,"Lower Middle Income"
11184,Senior,Male,"Lower Middle Income"
11185,Youth,Female,"Upper Middle Income"
11186,Adult,Female,"Upper Middle Income"
11187,Adult,Female,"Middle Income"
11188,Senior,Male,"Low Income"
11189,Adult,Female,"Middle Income"
11190,Adult,Female,"Upper Middle Income"
11191,Youth,Female,"Middle Income"
11192,Adult,Female,"Upper Middle Income"
11193,Adult,Female,"Upper Middle Income"
11194,Senior,Female,"High Income"
11195,Adult,Male,"Middle Income"
11196,Adult,Male,"Low Income"
11197,Adult,Female,"High Income"
11198,Adult,Male,"Upper Middle Income"
11199,Adult,Female,"Middle Income"
11200,Senior,Female,"Lower Middle Income"
11201,Youth,Female,"Upper Middle Income"
11202,Adult,Male,"Middle Income"
11203,Adult,Male,"Lower Middle Income"
11204,Adult,Female,"High Income"
11205,Senior,Female,"Upper Middle Income"
11206,Adult,Female,"High Income"
11207,Adult,Male,"Upper Middle Income"
11208,Youth,Male,"Low Income"
11209,Adult,Male,"Middle Income"
11210,Youth,Female,"Upper Middle Income"
11211,Adult,Male,"Middle Income"
11212,Youth,Male,"Upper Middle Income"
11213,Adult,Male,"Lower Middle Income"
11214,Adult,Male,"High Income"
11215,Senior,Female,"Upper Middle Income"
11216,Adult,Female,"Low Income"
11217,Youth,Male,"Middle Income"
11218,Adult,Male,"Low Income"
11219,Adult,Male,"Low Income"
11220,Youth,Male,"Upper Middle Income"
11221,Adult,Male,"Middle Income"
11222,Adult,Female,"High Income"
11223,Adult,Male,"Upper Middle Income"
11224,Adult,Male,"Middle Income"
11225,Adult,Male,"Upper Middle Income"
11226,Adult,Female,"High Income"
11227,Adult,Female,"High Income"
11228,Adult,Female,"Middle Income"
11229,Adult,Female,"High Income"
11230,Adult,Female,"Middle Income"
11231,Adult,Male,"Upper Middle Income"
11232,Adult,Female,"Middle Income"
11233,Adult,Male,"Upper Middle Income"
11234,Adult,Female,"High Income"
11235,Adult,Female,"High Income"
11236,Adult,Female,"Middle Income"
11237,Youth,Female,"Lower Middle Income"
11238,Adult,Female,"High Income"
11239,Adult,Female,"Middle Income"
11240,Adult,Female,"Upper Middle Income"
11241,Adult,Female,"Middle Income"
11242,Adult,Female,"Upper Middle Income"
11243,Adult,Female,"High Income"
11244,Adult,Female,"High Income"
11245,Adult,Male,"Upper Middle Income"
11246,Adult,Male,"Upper Middle Income"
11247,Adult,Female,"Upper Middle Income"
11248,Youth,Female,"High Income"
11249,Adult,Female,"Upper Middle Income"
11250,Adult,Female,"High Income"
11251,Adult,Female,"Lower Middle Income"
11252,Adult,Male,"High Income"
11253,Adult,Male,"Lower Middle Income"
11254,Adult,Male,"High Income"
11255,Adult,Male,"Upper Middle Income"
11256,Adult,Female,"Middle Income"
11257,Adult,Female,"Upper Middle Income"
11258,Youth,Female,"Middle Income"
11259,Senior,Female,"Lower Middle Income"
11260,Adult,Male,"Lower Middle Income"
11261,Adult,Male,"Low Income"
11262,Youth,Female,"High Income"
11263,Youth,Male,"Upper Middle Income"
11264,Adult,Male,"Low Income"
11265,Adult,Female,"High Income"
11266,Adult,Male,"High Income"
11267,Adult,Female,"Middle Income"
11268,Adult,Male,"High Income"
11269,Adult,Male,"High Income"
11270,Adult,Male,"Low Income"
11271,Senior,Male,"High Income"
11272,Youth,Female,"High Income"
11273,Adult,Female,"Lower Middle Income"
11274,Adult,Female,"Upper Middle Income"
11275,Adult,Female,"Lower Middle Income"
11276,Adult,Male,"Lower Middle Income"
11277,Adult,Female,"Upper Middle Income"
11278,Adult,Male,"High Income"
11279,Adult,Male,"Middle Income"
11280,Adult,Female,"Upper Middle Income"
11281,Youth,Female,"Low Income"
11282,Youth,Female,"Lower Middle Income"
11283,Adult,Male,"High Income"
11284,Adult,Male,"Low Income"
11285,Adult,Female,"Lower Middle Income"
11286,Adult,Male,"High Income"
11287,Senior,Male,"High Income"
11288,Adult,Male,"Upper Middle Income"
11289,Senior,Male,"Low Income"
11290,Adult,Male,"Upper Middle Income"
11291,Adult,Female,"High Income"
11292,Adult,Female,"Low Income"
11293,Adult,Female,"Upper Middle Income"
11294,Adult,Male,"Upper Middle Income"
11295,Senior,Male,"Upper Middle Income"
11296,Youth,Female,"Middle Income"
11297,Adult,Female,"Low Income"
11298,Youth,Female,"Upper Middle Income"
11299,Adult,Female,"High Income"
11300,Adult,Male,"Upper Middle Income"
11301,Adult,Female,"Middle Income"
11302,Adult,Female,"Upper Middle Income"
11303,Adult,Male,"Upper Middle Income"
11304,Adult,Female,"Lower Middle Income"
11305,Adult,Female,"High Income"
11306,Adult,Male,"Lower Middle Income"
11307,Adult,Male,"Upper Middle Income"
11308,Adult,Male,"Lower Middle Income"
11309,Senior,Female,"Middle Income"
11310,Adult,Male,"Upper Middle Income"
11311,Adult,Male,"Middle Income"
11312,Youth,Male,"Lower Middle Income"
11313,Adult,Female,"Lower Middle Income"
11314,Youth,Female,"High Income"
11315,Adult,Female,"Low Income"
11316,Youth,Male,"Lower Middle Income"
11317,Adult,Female,"Lower Middle Income"
11318,Adult,Female,"Lower Middle Income"
11319,Youth,Female,"Lower Middle Income"
11320,Youth,Female,"Upper Middle Income"
11321,Adult,Female,"High Income"
11322,Senior,Female,"Middle Income"
11323,Youth,Male,"Middle Income"
11324,Adult,Female,"High Income"
11325,Adult,Female,"Lower Middle Income"
11326,Adult,Female,"High Income"
11327,Senior,Female,"Upper Middle Income"
11328,Senior,Female,"High Income"
11329,Adult,Male,"High Income"
11330,Adult,Male,"Lower Middle Income"
11331,Adult,Female,"Upper Middle Income"
11332,Adult,Female,"Lower Middle Income"
11333,Adult,Male,"Upper Middle Income"
11334,Adult,Male,"Upper Middle Income"
11335,Adult,Female,"Upper Middle Income"
11336,Adult,Female,"Middle Income"
11337,Adult,Female,"High Income"
11338,Senior,Female,"High Income"
11339,Senior,Female,"Upper Middle Income"
11340,Adult,Female,"Upper Middle Income"
11341,Youth,Female,"Lower Middle Income"
11342,Adult,Female,"High Income"
11343,Adult,Female,"Lower Middle Income"
11344,Adult,Female,"Lower Middle Income"
11345,Youth,Female,"Upper Middle Income"
11346,Adult,Male,"Low Income"
11347,Senior,Male,"High Income"
11348,Adult,Male,"High Income"
11349,Adult,Male,"Low Income"
11350,Adult,Male,"Lower Middle Income"
11351,Adult,Male,"Lower Middle Income"
11352,Adult,Male,"Lower Middle Income"
11353,Adult,Female,"Upper Middle Income"
11354,Senior,Female,"Upper Middle Income"
11355,Adult,Male,"Upper Middle Income"
11356,Adult,Female,"Upper Middle Income"
11357,Adult,Female,"Upper Middle Income"
11358,Adult,Female,"Upper Middle Income"
11359,Adult,Female,"High Income"
11360,Adult,Male,"Upper Middle Income"
11361,Adult,Male,"Upper Middle Income"
11362,Senior,Female,"Middle Income"
11363,Youth,Male,"High Income"
11364,Adult,Female,"High Income"
11365,Youth,Male,"Middle Income"
11366,Adult,Male,"Lower Middle Income"
11367,Adult,Male,"High Income"
11368,Adult,Male,"Middle Income"
11369,Adult,Female,"Middle Income"
11370,Senior,Female,"Upper Middle Income"
11371,Adult,Male,"Middle Income"
11372,Youth,Male,"Upper Middle Income"
11373,Adult,Male,"Middle Income"
11374,Senior,Male,"Upper Middle Income"
11375,Adult,Female,"Upper Middle Income"
11376,Adult,Male,"Middle Income"
11377,Senior,Female,"Middle Income"
11378,Adult,Female,"High Income"
11379,Adult,Male,"High Income"
11380,Youth,Female,"Upper Middle Income"
11381,Senior,Female,"High Income"
11382,Adult,Female,"Middle Income"
11383,Adult,Female,"High Income"
11384,Adult,Female,"Upper Middle Income"
11385,Adult,Female,"Lower Middle Income"
11386,Adult,Male,"Upper Middle Income"
11387,Adult,Female,"Upper Middle Income"
11388,Adult,Female,"Low Income"
11389,Adult,Female,"Upper Middle Income"
11390,Adult,Female,"Upper Middle Income"
11391,Adult,Female,"Lower Middle Income"
11392,Adult,Male,"Upper Middle Income"
11393,Adult,Male,"Middle Income"
11394,Adult,Female,"Upper Middle Income"
11395,Adult,Female,"Lower Middle Income"
11396,Senior,Female,"Middle Income"
11397,Adult,Female,"Middle Income"
11398,Adult,Female,"High Income"
11399,Adult,Female,"Middle Income"
11400,Adult,Male,"Middle Income"
11401,Adult,Female,"Upper Middle Income"
11402,Youth,Female,"Upper Middle Income"
11403,Adult,Female,"Middle Income"
11404,Youth,Female,"High Income"
11405,Youth,Female,"Middle Income"
11406,Adult,Male,"Lower Middle Income"
11407,Youth,Male,"Lower Middle Income"
11408,Adult,Female,"Upper Middle Income"
11409,Youth,Male,"High Income"
11410,Adult,Male,"High Income"
11411,Senior,Male,"High Income"
11412,Adult,Female,"Upper Middle Income"
11413,Adult,Male,"Upper Middle Income"
11414,Adult,Female,"High Income"
11415,Adult,Female,"High Income"
11416,Adult,Female,"Upper Middle Income"
11417,Youth,Female,"High Income"
11418,Adult,Male,"Middle Income"
11419,Adult,Female,"Upper Middle Income"
