Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
1715,9715,35,Female,90441,Email,Consideration,6173.33,0.15,0.07,44,9.1,3.29,71,0,9,5,3004,1
1716,9716,54,Female,68534,Referral,Conversion,3623.98,0.17,0.03,20,8.12,4.48,16,17,4,3,685,1
1717,9717,42,Male,124303,Referral,Consideration,1265.85,0.04,0.16,1,8.47,10.16,0,14,1,8,2369,1
1718,9718,65,Female,47930,PPC,Consideration,4501.8,0.24,0.06,35,3.6,12.7,77,12,6,4,4413,1
1719,9719,18,Male,116728,Email,Consideration,7381.98,0.23,0.1,32,4.31,7.1,76,7,5,5,2833,1
1720,9720,63,Female,143295,Email,Consideration,9620.61,0.1,0.19,10,3.16,13.87,29,4,3,0,4069,1
1721,9721,32,Female,109042,Referral,Retention,3803.64,0.11,0.15,40,4.19,8.83,76,6,2,7,2645,1
1722,9722,26,Female,135287,Email,Awareness,5472.96,0.07,0.02,22,6.06,4.3,66,14,4,6,3410,1
1723,9723,32,Male,27288,Referral,Retention,8527.32,0.25,0.01,37,8.78,0.79,21,6,2,9,333,1
1724,9724,66,Male,129570,Referral,Awareness,3406.59,0.23,0.16,32,5.92,12.21,34,2,8,2,274,1
1725,9725,41,Female,115547,SEO,Retention,1508.35,0.19,0.12,39,7.27,1.85,55,16,5,4,4652,1
1726,9726,21,Female,149483,Email,Conversion,2890.63,0.08,0.15,7,2.22,1.64,13,8,9,8,3852,1
1727,9727,29,Male,101122,Social Media,Consideration,9001.32,0.06,0.04,35,9.46,11.77,44,0,1,2,559,0
1728,9728,54,Female,81518,Email,Conversion,1677.99,0.02,0.18,35,6.25,0.96,85,14,6,7,2832,1
1729,9729,54,Male,52400,Email,Conversion,3359.29,0.02,0.16,32,7.98,12.72,32,2,7,3,3743,1
1730,9730,60,Male,142609,PPC,Conversion,4699.94,0.06,0.18,28,9.99,9.18,11,5,8,8,177,1
1731,9731,23,Male,21567,Social Media,Retention,8486.42,0.04,0.07,30,8.74,9.73,23,4,3,8,3176,1
1732,9732,56,Male,67878,Social Media,Conversion,9383.36,0.17,0.06,29,5.54,14.1,68,3,0,5,3261,1
1733,9733,63,Male,68850,PPC,Consideration,4315.52,0.11,0.04,7,8.81,13.07,56,10,7,8,1422,1
1734,9734,41,Female,21094,PPC,Consideration,9326.35,0.14,0.19,25,6.93,1.6,8,10,9,3,4009,1
1735,9735,28,Female,31135,Email,Awareness,1698.45,0.18,0.04,22,7.57,12.87,1,13,0,0,36,0
1736,9736,30,Female,99044,SEO,Retention,1652.84,0.2,0.03,49,6.74,10.17,58,16,4,4,2023,1
1737,9737,51,Male,65113,PPC,Consideration,9497.58,0.2,0.05,42,3.59,5.09,94,19,1,6,195,1
1738,9738,42,Male,78791,Social Media,Consideration,5145.83,0.09,0.16,25,4.01,12.87,28,19,7,5,1317,1
1739,9739,24,Male,29684,Social Media,Retention,1940.49,0.24,0.18,41,6.03,0.84,92,8,4,7,4688,1
1740,9740,69,Male,112783,Email,Conversion,4931.1,0.28,0.16,37,8.87,12.64,99,0,5,2,444,1
1741,9741,21,Female,91727,SEO,Consideration,7853.79,0.1,0.12,38,5.07,9.49,54,13,6,7,1372,1
1742,9742,25,Female,103378,Referral,Conversion,8286.51,0.01,0.2,1,5.87,4.29,93,4,3,2,2830,1
1743,9743,37,Male,78552,PPC,Consideration,8653.3,0.27,0.02,25,4.32,0.59,21,7,4,2,2715,1
1744,9744,46,Male,28046,PPC,Awareness,5738.75,0.28,0.17,17,1.16,8.06,84,4,8,7,3158,1
1745,9745,68,Male,24934,Email,Conversion,8682.77,0.02,0.09,26,6.79,6.62,48,1,5,7,4628,1
1746,9746,62,Male,79556,SEO,Consideration,5149.3,0.01,0.1,49,6.09,13.01,11,1,7,7,2748,1
1747,9747,63,Female,66806,Social Media,Retention,6109.89,0.25,0.03,16,9.8,11.92,70,12,3,6,4367,1
1748,9748,27,Male,21354,Social Media,Retention,7611.33,0.1,0.02,44,5.57,9.05,88,18,3,7,1322,1
1749,9749,60,Female,124777,Referral,Retention,4311.81,0.28,0.07,14,5.81,2.69,7,17,7,5,3223,1
1750,9750,51,Female,115352,Social Media,Consideration,828.46,0.07,0.04,42,3.54,11.03,96,14,2,1,3832,0
1751,9751,43,Female,143092,PPC,Conversion,3566.65,0.26,0.1,6,1.9,9.11,15,13,4,9,1781,1
1752,9752,58,Female,73046,Referral,Awareness,6277.05,0.03,0.04,16,7.37,0.83,39,0,2,6,3614,0
1753,9753,66,Female,131098,SEO,Awareness,2004.09,0.09,0.04,18,8.28,11.55,44,19,0,6,340,0
1754,9754,20,Male,85064,Referral,Consideration,1569.02,0.29,0.18,26,8.83,12.56,63,10,2,0,1138,1
1755,9755,23,Female,77184,SEO,Consideration,3001.5,0.08,0.19,39,4.64,11.73,62,18,5,6,261,1
1756,9756,22,Female,22963,Social Media,Consideration,417.9,0.05,0.19,16,7.33,3.06,50,7,5,0,4821,1
1757,9757,22,Male,47424,Email,Conversion,7459.89,0.26,0.14,31,3.36,7.79,9,0,6,6,4686,1
1758,9758,64,Female,100039,Referral,Retention,2661.28,0.04,0.16,15,3.28,8.15,75,10,2,5,81,1
1759,9759,40,Female,23042,Referral,Conversion,1329.96,0.04,0.17,29,9.96,14.05,85,9,8,5,4574,1
1760,9760,66,Female,115777,PPC,Conversion,7021.38,0.1,0.14,13,8.64,13.92,70,5,9,1,4530,1
1761,9761,26,Male,125277,PPC,Consideration,8444.99,0.19,0.07,49,3.31,1.4,44,12,8,6,2136,1
1762,9762,52,Male,27139,SEO,Awareness,296.77,0.22,0.04,40,4.9,14.99,84,0,1,7,3281,1
1763,9763,37,Female,31226,Email,Conversion,2412.64,0.27,0.06,17,6.08,11.91,55,8,7,7,1128,1
1764,9764,66,Male,125234,PPC,Awareness,9457.8,0.17,0.17,21,1.12,5.95,85,17,1,2,3115,1
1765,9765,59,Female,100298,PPC,Consideration,3914.02,0.12,0.14,15,9.63,11.28,72,19,1,5,2061,1
1766,9766,52,Female,103652,Social Media,Conversion,9392.06,0.11,0.1,48,1.98,5.96,83,10,5,5,2540,1
1767,9767,67,Male,142558,Social Media,Retention,2814.7,0.26,0.02,48,8.36,14.08,12,15,7,4,3511,1
1768,9768,35,Female,58108,PPC,Retention,2258.87,0.22,0.06,15,9.78,5.98,63,2,0,8,2771,1
1769,9769,34,Female,90647,SEO,Conversion,2219.67,0.27,0.15,25,7.34,11.61,87,9,7,8,182,1
1770,9770,41,Male,88617,Email,Retention,943.76,0.29,0.11,42,9.7,2.75,29,1,7,2,292,1
1771,9771,20,Female,49815,PPC,Conversion,8974.68,0.1,0.09,5,1.18,12.86,51,7,3,7,1185,1
1772,9772,49,Female,27802,SEO,Retention,9800.37,0.16,0.07,6,4.19,9.5,53,17,5,8,4326,1
1773,9773,52,Female,62230,SEO,Consideration,9549.64,0.19,0.13,8,5.29,12.21,56,2,1,4,4007,1
1774,9774,55,Female,142215,PPC,Retention,8535.08,0.06,0.19,43,8.05,6.56,17,5,0,5,1983,1
1775,9775,30,Female,83372,SEO,Retention,8484.19,0.03,0.18,25,6.89,5.52,24,12,6,3,1686,1
1776,9776,64,Female,133884,Referral,Consideration,6644.75,0.26,0.02,1,7.62,8.22,52,18,6,5,562,1
1777,9777,42,Female,74020,SEO,Consideration,8279.52,0.17,0.1,35,2.3,6.13,19,13,2,2,4018,1
1778,9778,26,Female,103449,PPC,Retention,2162.59,0.18,0.07,2,8.6,7.96,10,12,2,5,4735,1
1779,9779,21,Female,37465,SEO,Awareness,3940.34,0.17,0.11,20,8.4,6.74,39,14,9,9,2818,1
1780,9780,31,Female,27994,PPC,Awareness,6444.28,0.23,0.13,43,7.92,3.35,97,18,0,6,518,1
1781,9781,54,Male,23531,Social Media,Conversion,8760.24,0.05,0.05,2,8.36,14.66,22,17,0,0,2027,1
1782,9782,51,Female,29343,PPC,Retention,6638.65,0.19,0.16,8,2.92,0.73,89,11,1,6,1043,1
1783,9783,28,Female,79066,SEO,Conversion,8406.32,0.15,0.1,11,2.26,13.92,86,7,9,2,185,1
1784,9784,58,Male,119020,PPC,Consideration,4792.1,0.27,0.2,7,9.06,12.5,41,13,2,4,4634,1
1785,9785,20,Female,26229,Email,Retention,7201.31,0.16,0.01,36,9.61,6.6,46,0,3,4,2252,1
1786,9786,45,Male,114311,PPC,Consideration,9801.81,0.28,0.05,20,4.82,5.17,55,0,7,5,1443,1
1787,9787,46,Male,112302,PPC,Retention,1619.54,0.11,0.14,36,5.02,2.89,32,0,4,1,3839,1
1788,9788,26,Female,102124,Email,Retention,9276.51,0.29,0.14,39,7.67,2.43,88,16,1,8,4509,1
1789,9789,20,Female,108704,Email,Consideration,5271.4,0.26,0.12,2,5.45,8.49,97,17,6,6,2778,1
1790,9790,42,Male,64789,Email,Retention,6467.86,0.18,0.19,40,3.82,2.03,25,19,7,3,1830,1
1791,9791,51,Female,64069,Referral,Retention,8790.9,0.11,0.09,20,2.71,7.41,68,14,2,4,3698,1
1792,9792,29,Female,122398,PPC,Conversion,4155.58,0.12,0.09,25,1.2,12.31,28,18,5,4,2337,1
1793,9793,59,Male,107402,Email,Consideration,4245.06,0.23,0.18,23,6.29,11.48,93,8,9,9,3179,1
1794,9794,26,Female,140428,Email,Awareness,5319.1,0.18,0.11,45,2.28,2.42,59,1,7,5,2415,1
1795,9795,32,Female,29524,Social Media,Awareness,289.11,0.13,0.08,33,8.73,14.44,90,7,9,3,1607,1
1796,9796,57,Female,141907,Referral,Retention,5017.0,0.19,0.15,31,9.85,4.65,36,7,5,5,4820,1
1797,9797,42,Female,144928,PPC,Conversion,2981.76,0.22,0.13,26,5.12,10.73,24,14,9,3,2560,1
1798,9798,22,Female,108074,SEO,Retention,9286.75,0.02,0.07,46,2.04,4.86,73,10,5,4,4353,1
1799,9799,28,Male,128345,Referral,Conversion,968.58,0.04,0.07,29,6.25,9.45,43,14,7,3,4036,1
1800,9800,51,Male,106762,Referral,Retention,4647.27,0.04,0.09,3,6.16,8.8,33,18,0,8,2121,1
1801,9801,41,Female,83103,Social Media,Awareness,9479.93,0.08,0.02,1,2.2,3.09,11,10,1,0,940,0
1802,9802,32,Female,28103,PPC,Consideration,9020.25,0.13,0.19,22,6.82,9.96,92,0,2,4,537,1
1803,9803,55,Male,78581,PPC,Conversion,7043.35,0.24,0.04,40,3.84,5.23,38,16,6,4,2766,1
1804,9804,25,Female,103938,Email,Retention,5934.67,0.11,0.05,3,8.61,9.36,18,10,0,0,496,0
1805,9805,22,Female,74203,Email,Retention,2879.24,0.02,0.13,36,6.29,8.35,18,13,3,3,1382,1
1806,9806,65,Male,35090,Referral,Conversion,3732.88,0.15,0.15,10,4.9,12.72,28,11,2,1,358,1
1807,9807,43,Male,35915,Social Media,Conversion,992.34,0.3,0.15,35,9.67,3.6,65,11,7,1,3842,1
1808,9808,35,Male,61477,PPC,Awareness,7882.47,0.11,0.08,35,5.42,2.7,89,3,6,1,3757,1
1809,9809,23,Female,76987,Social Media,Conversion,3306.31,0.29,0.18,14,8.99,12.9,97,14,0,9,2429,1
1810,9810,54,Male,119742,SEO,Retention,6711.04,0.04,0.11,36,3.38,6.95,93,8,8,0,3940,1
1811,9811,65,Female,73238,PPC,Awareness,3640.19,0.06,0.09,2,4.98,11.84,75,14,3,8,3791,1
1812,9812,30,Female,107047,Email,Awareness,4696.87,0.22,0.16,47,1.75,14.41,19,1,6,5,2390,1
1813,9813,45,Female,136740,Referral,Consideration,5594.52,0.16,0.06,29,4.8,8.39,56,15,5,6,2194,1
1814,9814,22,Male,142217,Social Media,Consideration,8038.34,0.23,0.17,22,9.05,4.86,96,0,2,5,608,1
1815,9815,30,Female,35029,Email,Consideration,2190.45,0.26,0.11,32,8.47,12.02,8,15,5,3,1100,1
1816,9816,34,Female,116367,Referral,Conversion,4047.78,0.08,0.18,0,9.78,14.0,1,14,6,9,330,1
1817,9817,67,Female,109067,Email,Awareness,1387.81,0.21,0.05,0,7.75,4.05,27,13,4,1,3626,0
1818,9818,57,Female,73520,PPC,Conversion,850.03,0.19,0.19,2,3.44,10.48,33,2,9,4,3271,1
1819,9819,62,Female,90053,Social Media,Awareness,6086.28,0.26,0.14,8,2.45,11.82,20,5,3,2,548,1
1820,9820,49,Female,71464,SEO,Retention,1972.0,0.13,0.13,31,2.62,0.89,82,10,5,0,980,0
1821,9821,46,Male,41961,Email,Conversion,692.01,0.03,0.09,12,6.95,9.09,77,6,9,1,487,1
1822,9822,68,Male,46835,Social Media,Awareness,8981.27,0.18,0.19,44,4.44,9.68,80,13,7,7,3186,1
1823,9823,20,Male,47725,PPC,Consideration,5389.71,0.29,0.09,30,4.73,9.73,55,9,6,6,2225,1
1824,9824,57,Female,45357,Email,Consideration,1432.82,0.01,0.1,20,8.75,1.72,4,3,2,6,2198,0
1825,9825,51,Male,129209,PPC,Retention,628.92,0.08,0.16,22,7.54,0.81,84,0,1,8,4357,0
1826,9826,57,Male,21244,SEO,Conversion,1286.61,0.1,0.06,12,2.88,4.76,21,3,9,9,1912,1
1827,9827,44,Female,87952,SEO,Awareness,4766.24,0.23,0.07,25,2.54,5.69,58,14,4,1,3364,1
1828,9828,30,Male,68061,Referral,Consideration,6717.81,0.1,0.16,24,8.4,2.6,39,5,8,1,3672,1
1829,9829,62,Male,26490,Referral,Awareness,6448.67,0.08,0.03,7,9.58,7.89,83,18,9,9,1666,1
1830,9830,50,Male,140856,Referral,Conversion,1529.79,0.2,0.17,39,2.67,3.8,91,17,4,5,2747,1
1831,9831,23,Female,143855,PPC,Consideration,6371.54,0.02,0.13,29,9.57,5.39,62,9,9,1,2082,1
1832,9832,41,Female,97219,Referral,Retention,4108.17,0.06,0.11,4,4.87,4.75,31,3,0,7,2288,0
1833,9833,36,Male,146305,Social Media,Retention,4700.96,0.13,0.05,23,9.15,11.69,44,15,8,8,2746,1
1834,9834,33,Female,25839,PPC,Conversion,8034.16,0.11,0.16,9,7.76,13.22,82,18,1,5,1923,1
1835,9835,57,Female,44992,PPC,Conversion,3391.74,0.11,0.16,18,9.15,4.83,91,10,1,5,2102,1
1836,9836,45,Female,133154,Referral,Awareness,1555.29,0.04,0.1,34,6.81,5.96,86,9,5,4,1088,1
1837,9837,50,Female,143094,Referral,Retention,8747.19,0.11,0.08,21,2.41,12.32,32,15,2,9,571,1
1838,9838,65,Female,64938,PPC,Conversion,2200.09,0.24,0.06,38,1.54,11.51,81,14,4,6,1706,1
1839,9839,58,Female,144015,SEO,Conversion,3010.9,0.13,0.15,37,6.64,10.78,34,16,4,5,3080,1
1840,9840,30,Male,76249,SEO,Retention,7095.24,0.18,0.13,6,1.53,10.76,45,1,2,8,2906,1
1841,9841,60,Male,64735,Referral,Awareness,6867.15,0.06,0.05,38,3.12,4.81,35,13,7,5,4453,1
1842,9842,62,Male,123313,SEO,Awareness,8023.96,0.03,0.16,19,2.86,14.08,61,7,2,0,2489,1
1843,9843,42,Female,70734,Social Media,Retention,1920.28,0.27,0.18,39,4.84,12.23,82,14,5,3,911,1
1844,9844,59,Female,67080,Social Media,Retention,3587.57,0.11,0.02,31,6.38,3.57,89,0,9,6,4549,1
1845,9845,53,Female,147403,Social Media,Retention,1346.24,0.11,0.16,1,9.2,10.1,99,5,4,2,1016,1
1846,9846,44,Male,94460,PPC,Retention,5456.29,0.26,0.17,14,9.43,2.75,25,19,6,5,3361,1
1847,9847,55,Female,145626,PPC,Retention,2996.45,0.22,0.2,9,9.84,8.88,6,18,5,3,4718,1
1848,9848,24,Female,101457,PPC,Conversion,6920.46,0.23,0.06,20,7.87,4.69,86,10,8,4,3618,1
1849,9849,22,Female,44260,PPC,Consideration,103.41,0.21,0.08,14,9.29,2.03,4,5,1,7,2676,1
1850,9850,60,Female,79607,PPC,Retention,690.86,0.04,0.19,33,8.12,9.25,86,18,9,5,2015,1
1851,9851,62,Female,81852,Referral,Consideration,4382.35,0.29,0.03,34,9.2,13.32,99,3,5,1,3788,1
1852,9852,68,Female,48380,SEO,Awareness,9586.02,0.27,0.11,4,1.94,2.54,31,9,9,2,4773,1
1853,9853,48,Female,104347,Referral,Conversion,8919.43,0.08,0.11,18,9.65,13.54,78,10,9,0,3575,1
1854,9854,40,Female,91257,SEO,Consideration,9940.69,0.24,0.13,6,3.11,2.35,90,7,4,8,3677,1
1855,9855,59,Male,61191,Referral,Awareness,4226.62,0.13,0.07,45,6.12,11.26,80,8,8,9,4192,1
1856,9856,27,Male,24930,Social Media,Awareness,561.03,0.21,0.19,43,5.65,14.85,83,0,1,5,4509,1
1857,9857,49,Female,24353,Email,Awareness,3128.97,0.06,0.06,41,6.08,1.86,56,18,7,9,4267,1
1858,9858,60,Male,27832,PPC,Retention,6790.13,0.17,0.13,41,7.32,3.58,79,16,6,8,726,1
1859,9859,47,Female,140063,Email,Conversion,1438.12,0.05,0.1,35,5.86,7.22,61,8,0,2,1117,1
1860,9860,56,Male,69554,Email,Awareness,3069.72,0.17,0.06,17,7.2,11.2,27,16,2,4,3807,1
1861,9861,48,Female,108487,Social Media,Retention,656.05,0.08,0.05,5,5.81,13.52,94,11,3,4,3293,1
1862,9862,35,Male,74017,Email,Consideration,4802.17,0.14,0.19,3,1.11,11.07,79,13,7,4,4982,1
1863,9863,53,Male,77298,Email,Conversion,2168.31,0.2,0.12,4,6.65,11.68,77,8,1,8,1915,1
1864,9864,19,Female,134752,Social Media,Consideration,1003.36,0.26,0.12,13,6.0,7.06,73,6,7,1,4827,1
1865,9865,31,Male,71389,SEO,Consideration,4171.04,0.06,0.16,40,6.27,5.66,65,15,1,5,1911,1
1866,9866,30,Male,93306,Referral,Retention,3577.13,0.27,0.03,46,1.01,7.86,96,13,2,7,4609,1
1867,9867,46,Male,45525,Email,Consideration,5421.43,0.12,0.15,32,5.22,9.92,40,5,7,9,1481,1
1868,9868,29,Female,102092,PPC,Conversion,7515.48,0.25,0.04,20,8.87,7.78,85,14,8,9,4451,1
1869,9869,56,Male,100630,Social Media,Consideration,1214.43,0.16,0.15,12,3.99,11.96,65,12,4,3,1800,1
1870,9870,19,Female,93471,Email,Retention,7932.14,0.26,0.04,1,5.0,2.78,63,19,3,0,779,0
1871,9871,49,Female,88211,SEO,Awareness,360.27,0.2,0.17,14,2.1,6.24,6,4,2,4,929,0
1872,9872,30,Female,51280,SEO,Retention,4486.71,0.16,0.14,46,5.05,1.46,40,14,2,4,3248,1
1873,9873,63,Female,144130,PPC,Awareness,5915.56,0.1,0.08,15,4.56,10.24,44,17,8,3,4463,1
1874,9874,44,Female,31240,Email,Consideration,9574.29,0.29,0.08,34,8.95,11.48,43,12,3,1,637,1
1875,9875,66,Male,85092,PPC,Awareness,5781.84,0.24,0.04,44,1.32,10.18,29,10,1,6,2053,1
1876,9876,58,Female,89541,SEO,Retention,1671.62,0.12,0.18,19,9.56,14.35,37,10,3,6,2500,1
1877,9877,34,Male,82851,SEO,Retention,5223.66,0.06,0.03,0,6.19,14.02,38,11,2,2,4144,1
1878,9878,57,Female,26544,Referral,Conversion,4018.26,0.24,0.1,45,5.77,4.42,18,18,4,9,4425,1
1879,9879,48,Female,77981,SEO,Conversion,4845.62,0.3,0.05,2,8.98,4.03,46,11,3,5,2644,1
1880,9880,51,Female,37332,Social Media,Awareness,2051.26,0.09,0.2,16,2.72,0.87,37,18,1,1,3803,0
1881,9881,41,Female,46836,Referral,Awareness,5058.19,0.28,0.12,16,2.88,7.79,16,18,9,0,617,1
1882,9882,62,Male,34388,PPC,Conversion,1585.39,0.05,0.04,40,8.87,12.99,73,0,0,8,1421,1
1883,9883,52,Female,133263,SEO,Consideration,7466.03,0.29,0.14,19,9.36,2.78,78,13,0,9,3371,1
1884,9884,65,Female,21694,Social Media,Conversion,5979.67,0.23,0.2,19,8.54,9.1,68,16,0,0,2701,1
1885,9885,23,Male,147727,Referral,Consideration,877.42,0.11,0.13,3,1.37,10.95,98,1,2,9,3312,0
1886,9886,36,Female,106677,Social Media,Awareness,8907.18,0.1,0.1,10,6.87,5.83,3,6,1,4,2504,1
1887,9887,47,Female,108202,Referral,Awareness,6202.16,0.2,0.07,14,5.06,10.69,34,5,3,2,3202,1
1888,9888,24,Female,133057,Referral,Retention,3229.46,0.18,0.03,44,8.27,12.64,0,19,2,8,2007,1
1889,9889,27,Female,69294,Referral,Retention,551.86,0.28,0.05,26,2.42,0.65,80,19,6,7,4912,1
1890,9890,58,Male,58769,PPC,Consideration,6359.04,0.23,0.12,23,9.28,11.16,84,0,7,3,296,1
1891,9891,49,Male,59420,Referral,Consideration,3797.06,0.17,0.15,19,4.02,9.2,57,5,4,7,4114,1
1892,9892,51,Female,133289,Referral,Conversion,9085.42,0.28,0.18,43,3.91,12.75,21,14,5,4,1398,1
1893,9893,45,Female,122885,Social Media,Consideration,445.29,0.18,0.16,14,2.61,2.51,4,16,6,9,2187,1
1894,9894,32,Male,57855,Referral,Awareness,487.11,0.26,0.03,5,1.06,12.2,59,3,8,7,4662,0
1895,9895,47,Male,21460,PPC,Awareness,9498.06,0.25,0.16,17,3.81,2.55,35,1,0,1,2405,1
1896,9896,54,Female,122191,Social Media,Awareness,9652.25,0.28,0.12,21,2.33,8.98,8,15,1,7,1537,1
1897,9897,46,Male,67646,Referral,Retention,374.65,0.03,0.1,48,7.64,4.43,83,12,0,6,795,0
1898,9898,39,Male,61252,Social Media,Consideration,7188.73,0.18,0.12,20,7.81,3.98,56,10,8,5,681,1
1899,9899,21,Male,29835,PPC,Consideration,2292.8,0.15,0.01,23,8.45,7.73,77,10,1,7,3670,1
1900,9900,37,Male,133947,Social Media,Retention,7043.79,0.15,0.02,16,1.05,11.48,83,15,1,6,4941,1
1901,9901,49,Female,30910,PPC,Retention,8700.45,0.14,0.11,10,4.16,9.86,89,9,4,4,2715,1
1902,9902,53,Female,102757,SEO,Retention,1098.23,0.25,0.04,17,1.05,14.83,3,3,8,4,4564,1
1903,9903,67,Male,111149,Referral,Awareness,2463.79,0.1,0.11,34,5.57,2.23,50,18,2,9,889,1
1904,9904,21,Male,116889,PPC,Consideration,338.37,0.14,0.08,30,9.18,10.97,38,6,9,6,4994,1
1905,9905,44,Male,124150,Referral,Conversion,533.92,0.07,0.18,27,4.67,1.3,83,17,7,7,1170,1
1906,9906,34,Female,28463,PPC,Conversion,393.22,0.08,0.19,23,8.86,5.68,51,11,9,3,3331,1
1907,9907,29,Male,33336,Email,Consideration,8026.76,0.2,0.2,35,9.53,5.48,74,9,0,2,1878,1
1908,9908,39,Female,46534,Email,Consideration,3053.1,0.04,0.18,44,3.14,4.22,70,14,9,1,4230,1
1909,9909,34,Female,22369,Email,Retention,4982.79,0.06,0.2,23,1.09,8.22,54,11,1,5,40,0
1910,9910,27,Male,45381,PPC,Retention,7899.66,0.16,0.14,32,7.66,4.03,30,0,7,6,911,1
1911,9911,18,Male,132296,Referral,Awareness,4999.94,0.02,0.19,29,6.21,5.83,49,9,0,1,2740,1
1912,9912,39,Male,105094,Email,Retention,4349.04,0.05,0.13,36,4.12,12.96,7,10,8,1,3929,1
1913,9913,43,Female,107905,Referral,Consideration,214.57,0.26,0.16,12,4.31,5.19,86,19,3,2,548,1
1914,9914,35,Female,119186,PPC,Awareness,5723.59,0.26,0.04,15,1.73,14.8,14,18,2,3,4373,1
1915,9915,67,Male,116490,Referral,Conversion,1334.96,0.11,0.14,47,8.84,4.5,64,14,2,4,3883,1
1916,9916,31,Female,45407,Referral,Consideration,7670.02,0.11,0.19,42,3.18,13.59,9,2,0,3,2657,1
1917,9917,64,Male,82552,Email,Conversion,2651.6,0.28,0.11,8,1.87,6.75,40,15,7,3,870,1
1918,9918,46,Female,55939,Social Media,Consideration,6774.46,0.02,0.05,49,8.02,13.66,87,19,3,2,1581,1
1919,9919,29,Female,112303,SEO,Consideration,6497.61,0.18,0.11,46,5.37,6.69,78,15,0,6,281,1
1920,9920,53,Female,87576,PPC,Awareness,6205.09,0.18,0.14,12,7.87,11.67,47,9,4,6,1922,1
1921,9921,52,Female,148081,PPC,Awareness,2742.82,0.24,0.16,6,9.12,6.3,20,14,9,3,3928,1
1922,9922,69,Female,108652,PPC,Retention,2744.19,0.29,0.11,34,4.44,9.5,85,7,7,0,1718,1
1923,9923,29,Female,46170,SEO,Consideration,8644.18,0.11,0.05,43,1.49,1.25,23,1,7,1,3630,1
1924,9924,24,Female,91908,Social Media,Consideration,226.79,0.14,0.19,25,3.28,9.19,73,3,9,3,4515,1
1925,9925,46,Female,144506,Referral,Awareness,1897.07,0.2,0.16,49,1.46,5.08,22,13,2,3,2574,1
1926,9926,28,Male,42369,PPC,Conversion,6140.69,0.29,0.06,8,2.34,14.95,79,17,3,7,902,1
1927,9927,50,Male,93098,Referral,Retention,8188.76,0.27,0.16,34,8.64,12.25,68,2,9,1,670,1
1928,9928,23,Female,64544,Email,Consideration,3647.62,0.2,0.08,23,9.47,1.65,32,2,3,0,3245,1
1929,9929,64,Female,25900,Email,Awareness,6569.09,0.26,0.07,32,7.09,3.37,35,4,2,8,1038,1
1930,9930,32,Female,60733,Email,Consideration,5615.85,0.03,0.17,20,7.59,9.43,24,1,5,5,3317,1
1931,9931,49,Female,107236,PPC,Awareness,738.95,0.12,0.18,21,7.58,4.86,57,5,2,0,2197,0
1932,9932,68,Female,126769,SEO,Retention,6255.33,0.01,0.09,38,2.11,3.59,89,3,5,5,945,0
1933,9933,28,Female,20589,PPC,Conversion,8157.64,0.06,0.01,18,1.42,5.66,65,1,4,8,1203,1
1934,9934,40,Female,80044,Email,Consideration,9925.24,0.19,0.05,43,7.29,2.04,97,18,1,8,4023,1
1935,9935,43,Female,85311,Email,Consideration,393.44,0.27,0.18,45,1.34,8.54,30,14,7,4,4034,1
1936,9936,51,Male,77926,PPC,Retention,6634.58,0.19,0.18,44,8.31,4.6,43,1,6,0,2835,1
1937,9937,63,Male,90599,SEO,Conversion,4204.04,0.2,0.1,31,6.32,13.07,62,3,6,4,1618,1
1938,9938,51,Female,105553,SEO,Consideration,196.9,0.04,0.07,4,2.02,0.97,44,13,5,9,3885,0
1939,9939,46,Male,103910,Referral,Retention,6182.17,0.2,0.07,11,6.93,5.59,82,11,8,4,3741,1
1940,9940,21,Female,108435,Social Media,Consideration,1312.03,0.14,0.18,39,6.46,8.47,81,2,3,1,2302,1
1941,9941,34,Male,69008,Email,Consideration,3847.81,0.2,0.07,5,4.39,3.91,49,7,4,2,4393,1
1942,9942,52,Male,86794,SEO,Retention,2687.53,0.1,0.11,17,8.36,1.33,66,19,8,3,1759,1
1943,9943,30,Female,99134,Email,Retention,3675.52,0.18,0.15,6,3.74,1.55,70,9,2,2,4136,1
1944,9944,58,Female,22866,Social Media,Awareness,4977.69,0.13,0.05,18,4.4,2.81,86,18,2,2,4198,1
1945,9945,56,Male,72890,Email,Awareness,3656.17,0.17,0.06,14,7.27,4.44,0,14,7,2,4631,1
1946,9946,32,Female,135259,SEO,Consideration,5572.05,0.05,0.08,41,7.77,10.73,70,13,9,1,612,1
1947,9947,46,Female,61504,Referral,Retention,2462.63,0.12,0.13,8,3.46,7.38,85,18,5,5,299,1
1948,9948,46,Female,115668,PPC,Conversion,6390.08,0.12,0.17,19,1.15,0.98,66,19,1,8,1168,1
1949,9949,28,Male,73374,PPC,Conversion,8552.25,0.22,0.11,47,2.59,2.75,82,18,2,0,1224,1
1950,9950,69,Female,49404,SEO,Consideration,2318.26,0.21,0.04,19,3.37,5.83,93,13,7,1,2131,1
1951,9951,49,Female,85223,SEO,Awareness,5127.98,0.27,0.09,3,9.15,6.59,8,5,4,9,1581,1
