CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
9761,26,Male,125277,PPC,Consideration,8444.99,0.19,0.07,49,3.31,1.4,44,12,8,6,2136,1
15496,24,Female,86572,SEO,Consideration,3676.16,0.24,0.13,45,8.82,8.42,45,14,8,3,896,0
14919,33,Female,142766,Referral,Retention,6512.77,0.27,0.09,25,8.4,7.26,2,4,1,9,2351,1
11638,18,Female,133996,Referral,Conversion,4434.4,0.23,0.06,15,5.11,8.18,49,7,3,9,162,1
13952,36,Female,73462,Referral,Consideration,880.26,0.03,0.14,38,1.01,12.2,41,7,7,9,838,1
11577,37,Female,112141,Referral,Conversion,114.5,0.15,0.07,24,4.47,1.2,66,16,3,8,736,1
13261,43,Male,102098,PPC,Consideration,2958.17,0.02,0.05,37,7.88,8.91,83,0,7,6,4260,1
9895,47,Male,21460,PPC,Awareness,9498.06,0.25,0.16,17,3.81,2.55,35,1,0,1,2405,1
15556,31,Female,138199,Referral,Awareness,3010.89,0.19,0.2,48,8.92,1.99,35,2,0,9,2562,1
12560,61,Female,65909,Email,Retention,9578.9,0.24,0.06,33,7.79,2.72,11,11,3,0,3406,1
11783,37,Female,84509,Email,Retention,8802.88,0.19,0.07,19,6.35,11.69,70,8,2,8,4905,1
11924,40,Male,34028,SEO,Conversion,6285.48,0.29,0.05,17,1.03,13.67,30,1,3,3,1671,1
15528,31,Female,144501,Referral,Consideration,6053.31,0.11,0.12,33,1.67,9.1,58,1,5,0,2228,1
11442,45,Female,101427,PPC,Conversion,363.34,0.24,0.05,43,7.54,12.18,14,12,8,0,4345,1
11249,61,Female,87951,PPC,Consideration,4308.24,0.15,0.1,38,7.15,1.86,38,6,1,4,3492,1
10156,41,Female,120696,Referral,Awareness,7562.67,0.1,0.13,36,6.62,11.5,77,0,1,2,4281,1
10498,59,Female,103230,Referral,Conversion,814.99,0.22,0.1,30,5.83,7.86,33,5,9,9,4039,1
10503,39,Male,94990,Referral,Retention,2342.39,0.2,0.14,14,3.5,1.85,93,15,7,1,2565,1
14423,36,Female,127123,SEO,Conversion,4954.67,0.15,0.19,10,3.46,7.42,89,6,3,4,4692,1
13884,36,Female,138121,SEO,Consideration,1062.66,0.29,0.08,45,2.67,6.55,89,5,0,8,2002,1
11007,38,Female,115341,PPC,Conversion,2057.02,0.28,0.13,26,7.7,4.17,62,0,1,5,4452,1
11740,63,Female,61616,SEO,Consideration,870.45,0.07,0.06,8,8.86,9.79,98,19,0,8,789,0
10414,65,Female,42064,SEO,Conversion,5030.2,0.1,0.02,6,1.94,5.99,98,13,1,6,4351,1
8569,57,Female,129365,PPC,Conversion,9309.93,0.25,0.04,32,2.29,7.07,3,14,6,2,1064,1
9838,65,Female,64938,PPC,Conversion,2200.09,0.24,0.06,38,1.54,11.51,81,14,4,6,1706,1
12977,42,Male,120699,PPC,Awareness,8519.93,0.14,0.04,48,4.9,14.57,38,11,2,0,880,1
15124,25,Female,108586,PPC,Retention,6775.78,0.14,0.13,4,3.4,14.69,75,17,2,2,887,1
9691,63,Male,137083,SEO,Conversion,1856.62,0.03,0.04,48,2.01,9.87,45,4,7,0,2234,0
9961,61,Female,133271,Referral,Conversion,6577.12,0.23,0.13,22,7.95,1.65,38,12,6,8,3575,1
9413,45,Female,62642,Social Media,Retention,2864.81,0.12,0.18,19,8.53,6.1,45,17,2,7,1974,1
15111,64,Female,72536,PPC,Awareness,8654.83,0.08,0.14,47,2.51,3.42,95,12,7,1,3315,1
9982,35,Female,77563,SEO,Consideration,9077.41,0.3,0.05,45,8.04,12.21,88,1,0,8,3474,1
15931,36,Male,56827,Email,Consideration,458.27,0.22,0.06,11,9.77,0.65,87,13,5,5,4645,1
15156,62,Male,125512,PPC,Retention,9609.61,0.28,0.06,28,9.08,4.94,24,14,4,2,2951,1
10667,31,Male,24435,PPC,Awareness,2218.61,0.19,0.11,9,1.52,1.09,77,18,4,8,851,0
9550,41,Female,142337,PPC,Retention,4841.77,0.21,0.05,21,6.28,4.66,64,6,1,5,1529,1
9547,52,Female,89585,PPC,Conversion,9656.59,0.09,0.09,3,7.45,2.88,37,15,1,5,2250,1
11497,39,Male,115014,Email,Conversion,5286.41,0.2,0.07,20,4.14,2.51,83,14,5,5,4050,1
14449,46,Male,125647,Referral,Retention,6762.71,0.19,0.03,15,9.03,1.93,95,7,0,2,3943,1
10645,68,Male,22988,Email,Retention,5919.78,0.13,0.08,18,5.22,10.23,67,5,6,1,1258,1
9183,31,Female,118122,Social Media,Conversion,9467.38,0.23,0.14,47,7.42,7.04,67,1,7,8,763,1
11490,58,Female,134465,Referral,Conversion,4099.15,0.06,0.13,1,5.39,5.62,80,16,6,9,1954,1
15888,26,Male,77202,Email,Consideration,8369.03,0.09,0.16,16,4.26,5.18,71,2,4,8,1981,1
9706,18,Female,93246,Referral,Awareness,4929.55,0.26,0.17,14,3.5,1.64,93,6,2,8,4929,1
10349,19,Male,53864,SEO,Consideration,9977.67,0.15,0.18,10,2.02,0.91,14,4,0,9,1903,0
8878,28,Male,41972,Social Media,Consideration,1253.79,0.05,0.04,16,7.49,4.6,21,0,7,3,2895,0
10101,45,Male,96674,Social Media,Awareness,6867.88,0.17,0.07,44,6.79,7.23,1,16,1,7,854,1
8179,59,Male,34248,Referral,Retention,3859.3,0.02,0.03,28,8.48,13.86,41,16,3,2,409,1
11171,44,Female,53645,Social Media,Conversion,7736.48,0.25,0.07,2,8.82,4.32,84,15,6,7,531,1
13915,29,Female,133333,Email,Retention,8561.65,0.28,0.16,8,8.95,0.98,36,19,4,1,4341,1
13593,37,Female,137062,PPC,Conversion,9346.67,0.21,0.05,48,1.02,11.68,45,19,3,1,409,1
13378,23,Male,28301,Social Media,Retention,3516.13,0.07,0.1,33,3.98,14.17,38,14,2,2,4268,1
8877,19,Male,20891,PPC,Conversion,9751.48,0.12,0.18,11,6.22,3.14,46,18,6,4,3564,1
14568,59,Female,113386,Social Media,Consideration,7365.16,0.2,0.08,39,9.36,6.04,35,2,7,0,886,1
13541,41,Female,88917,Referral,Retention,3585.92,0.06,0.04,44,4.4,1.74,76,3,6,8,2001,0
13522,20,Female,26799,Social Media,Retention,1195.39,0.21,0.07,37,7.33,11.5,86,11,1,7,312,1
8168,32,Male,32693,SEO,Retention,6299.94,0.18,0.12,43,4.93,1.53,80,16,8,5,412,1
14523,34,Female,46000,Social Media,Consideration,2184.6,0.02,0.02,1,4.05,14.29,95,5,4,0,2356,0
9939,46,Male,103910,Referral,Retention,6182.17,0.2,0.07,11,6.93,5.59,82,11,8,4,3741,1
9710,62,Male,145608,SEO,Awareness,8444.64,0.05,0.03,47,8.14,10.53,64,6,0,8,1588,1
11040,39,Male,144660,PPC,Consideration,9226.57,0.25,0.04,23,4.62,2.73,61,15,1,7,909,1
8685,26,Female,121460,Social Media,Awareness,6784.67,0.06,0.06,8,9.39,12.34,99,1,0,0,1416,0
10937,64,Male,58938,Referral,Awareness,4084.23,0.17,0.1,43,9.35,8.06,3,3,2,0,2956,1
10545,32,Female,49607,SEO,Awareness,8289.61,0.05,0.14,2,1.84,12.77,12,14,5,4,4699,1
9819,62,Female,90053,Social Media,Awareness,6086.28,0.26,0.14,8,2.45,11.82,20,5,3,2,548,1
14686,45,Male,84577,SEO,Retention,9149.24,0.27,0.12,44,7.67,4.94,33,14,2,0,4774,1
10580,57,Male,91435,Referral,Retention,4051.91,0.23,0.02,19,3.81,8.51,35,18,8,8,2478,1
14115,26,Female,61482,PPC,Consideration,276.81,0.26,0.04,38,1.61,9.14,71,15,0,5,1701,1
10037,42,Female,30249,Email,Awareness,4333.05,0.13,0.2,25,9.49,9.75,48,11,2,2,4793,1
12398,28,Male,82886,Social Media,Conversion,4115.83,0.2,0.19,27,3.47,5.85,62,13,3,6,3484,1
12940,60,Male,41500,PPC,Awareness,2311.35,0.05,0.12,23,3.25,2.57,79,19,3,0,4960,1
15536,53,Male,32777,Email,Consideration,157.63,0.06,0.04,31,5.02,5.76,6,7,4,5,3027,1
15054,20,Male,41891,PPC,Retention,8537.42,0.22,0.01,23,4.72,7.79,6,3,8,7,1969,1
14229,45,Male,96788,SEO,Consideration,5251.0,0.15,0.1,15,7.03,14.15,46,12,9,5,283,1
13059,35,Male,86851,Social Media,Consideration,5380.06,0.18,0.05,1,1.89,3.73,89,11,0,9,3458,1
11603,21,Male,135849,Social Media,Awareness,6906.23,0.09,0.07,4,9.68,4.89,25,14,3,7,2672,1
14451,39,Female,54341,Referral,Consideration,8231.57,0.24,0.19,33,4.64,0.77,33,17,9,0,4787,1
12744,66,Male,35213,SEO,Retention,460.62,0.22,0.15,0,9.26,2.18,44,12,7,7,747,1
8753,31,Male,41552,Email,Conversion,6842.8,0.2,0.11,46,8.73,1.86,57,2,8,6,4172,1
12715,64,Female,123412,Referral,Consideration,2944.69,0.27,0.14,24,9.69,12.2,99,11,1,6,2164,1
9957,28,Male,73544,Social Media,Retention,3762.07,0.23,0.16,23,4.16,3.79,50,6,8,5,2333,1
13131,67,Female,107104,SEO,Conversion,7797.72,0.08,0.07,40,9.92,11.87,33,1,7,2,1142,1
9804,25,Female,103938,Email,Retention,5934.67,0.11,0.05,3,8.61,9.36,18,10,0,0,496,0
8550,19,Male,70298,Email,Retention,9881.14,0.26,0.04,7,6.1,11.39,67,14,0,8,890,1
13021,45,Female,73054,Email,Retention,7026.59,0.24,0.14,15,9.49,2.3,47,16,7,4,4626,1
10700,55,Female,123806,Email,Consideration,8039.23,0.08,0.09,24,6.4,8.96,54,19,5,4,3289,1
8615,49,Female,99483,Social Media,Awareness,2218.78,0.06,0.15,42,2.45,4.58,25,1,4,6,4408,0
11478,45,Male,126823,Social Media,Awareness,8570.8,0.1,0.07,32,3.02,0.58,14,5,3,2,1800,1
14545,62,Male,142453,Referral,Conversion,8331.61,0.19,0.01,43,1.33,0.84,3,19,4,6,3045,1
15296,18,Male,126680,Email,Conversion,8366.37,0.2,0.07,0,8.7,1.68,3,1,1,9,3575,0
13204,61,Female,37793,Social Media,Awareness,7379.44,0.26,0.02,28,8.64,11.09,93,1,5,6,4288,1
8133,61,Female,70799,Email,Conversion,2431.61,0.03,0.18,44,6.15,2.55,13,11,5,6,40,1
9568,26,Male,144576,SEO,Conversion,3603.43,0.15,0.19,45,4.04,4.78,69,4,1,1,4640,1
15787,40,Female,58547,SEO,Awareness,8992.76,0.09,0.01,12,2.09,5.89,59,4,3,2,3990,1
14146,43,Female,64585,PPC,Awareness,4154.62,0.15,0.16,25,4.46,13.93,45,14,4,8,2790,1
11155,66,Male,135310,Social Media,Consideration,5218.01,0.18,0.1,31,1.22,5.91,65,3,9,2,542,1
14953,61,Male,131335,Email,Consideration,369.36,0.2,0.16,18,5.89,6.75,52,11,2,7,3847,1
9045,50,Female,147368,Referral,Retention,4302.32,0.05,0.14,40,3.94,6.4,41,19,2,4,2942,1
12000,28,Female,66308,SEO,Consideration,2364.18,0.12,0.14,35,6.67,11.73,72,12,7,2,1957,1
12555,41,Male,32056,SEO,Conversion,4521.85,0.04,0.09,49,2.29,8.23,79,18,8,6,3246,1
9138,26,Male,62801,PPC,Consideration,5938.73,0.11,0.13,6,9.72,10.79,29,14,5,4,2562,1
9945,56,Male,72890,Email,Awareness,3656.17,0.17,0.06,14,7.27,4.44,0,14,7,2,4631,1
9180,50,Male,102036,Referral,Retention,4886.09,0.03,0.06,46,1.33,13.61,78,4,5,6,1861,1
11226,41,Female,124540,Referral,Conversion,4864.81,0.29,0.05,24,5.12,8.53,42,1,5,2,2642,1
11135,35,Female,38540,SEO,Retention,7749.61,0.25,0.07,35,6.24,7.07,54,18,0,8,3212,1
12748,27,Male,103959,Social Media,Awareness,9899.84,0.08,0.17,17,5.83,7.5,27,3,4,2,2626,1
14318,26,Male,126657,Email,Awareness,5192.09,0.27,0.07,2,8.1,13.08,5,18,7,4,4149,1
10772,48,Male,27670,PPC,Consideration,545.07,0.1,0.13,42,7.33,11.01,33,12,0,1,670,0
8480,36,Male,34937,SEO,Awareness,1377.39,0.18,0.08,31,8.1,4.33,74,0,5,6,3081,1
10881,57,Female,113396,Referral,Conversion,9577.13,0.11,0.06,30,7.7,3.06,92,1,8,2,3114,1
8988,31,Female,48688,Referral,Consideration,9062.32,0.1,0.02,8,1.96,5.84,99,11,5,3,4644,1
12133,19,Male,49346,Email,Awareness,5158.39,0.14,0.06,46,8.21,2.03,49,14,5,0,3,1
10868,30,Female,114436,SEO,Consideration,7107.11,0.13,0.17,34,7.23,6.96,16,16,8,2,1054,1
8597,28,Male,49485,Email,Conversion,5846.06,0.04,0.14,3,4.93,6.69,58,17,1,3,2855,1
10316,39,Female,36279,PPC,Consideration,3498.49,0.02,0.09,43,6.85,5.83,46,15,5,9,695,1
15171,36,Female,55902,PPC,Consideration,9168.47,0.04,0.15,44,2.3,8.31,6,0,4,0,2752,1
10211,19,Female,60955,Email,Conversion,3910.41,0.25,0.19,37,3.55,12.85,4,5,7,8,2809,1
10187,32,Male,118452,Social Media,Awareness,2224.72,0.1,0.12,16,7.38,3.1,99,4,0,9,2491,0
11387,45,Female,118598,SEO,Awareness,912.74,0.16,0.2,29,2.73,13.41,89,13,2,4,1036,1
14191,60,Female,95236,PPC,Consideration,969.02,0.11,0.16,48,5.7,14.48,11,18,1,0,1620,1
13873,63,Female,77752,Social Media,Retention,3918.58,0.02,0.18,26,5.86,2.79,87,10,7,5,4723,1
14013,37,Male,98976,Social Media,Consideration,7554.53,0.14,0.02,1,2.55,8.09,9,16,3,8,2500,1
14108,29,Female,48760,SEO,Awareness,1425.87,0.2,0.16,7,9.66,10.91,39,7,4,1,2617,1
10805,69,Male,48038,Social Media,Retention,5776.12,0.18,0.12,13,5.3,13.32,67,4,5,2,4672,1
10251,64,Female,58230,Email,Conversion,5254.83,0.16,0.02,35,7.81,9.15,60,15,5,5,1933,1
10547,45,Female,144403,PPC,Conversion,1838.99,0.28,0.14,22,8.21,13.65,60,13,3,1,4952,1
11427,63,Male,88831,PPC,Awareness,1800.92,0.27,0.17,36,7.23,7.69,27,3,3,6,2650,1
9631,31,Female,127841,SEO,Conversion,5918.91,0.22,0.09,0,9.18,12.58,87,8,2,6,2754,1
9675,33,Female,64917,Email,Consideration,5441.04,0.23,0.04,17,2.52,0.66,16,1,7,6,2596,1
9130,47,Male,107150,Email,Consideration,4582.39,0.04,0.03,49,5.3,12.12,50,10,6,6,4616,1
12010,34,Male,69962,Social Media,Retention,2705.77,0.26,0.06,23,3.24,3.85,82,7,3,3,3214,1
12905,35,Male,74733,SEO,Conversion,1644.07,0.17,0.17,27,5.85,14.6,74,3,5,0,1239,1
15086,42,Female,65902,Referral,Consideration,8813.59,0.28,0.08,20,5.51,12.22,87,10,7,3,665,1
15577,39,Male,71362,Email,Conversion,9684.76,0.02,0.1,6,5.97,7.41,19,9,5,8,3924,1
10122,42,Female,39369,Referral,Retention,2224.62,0.23,0.09,10,4.93,5.19,14,2,3,2,1587,1
13803,62,Male,74039,Referral,Awareness,5380.55,0.12,0.17,31,8.19,3.42,12,9,7,1,1442,1
14099,65,Male,105222,SEO,Conversion,1171.72,0.26,0.07,2,6.4,8.85,15,0,4,6,489,1
9016,37,Female,78434,Referral,Retention,3156.88,0.26,0.07,35,2.18,2.21,60,13,3,3,975,1
11920,54,Male,71581,Email,Retention,9961.13,0.27,0.19,46,3.59,6.81,35,0,6,0,3943,1
14511,60,Female,139346,Email,Retention,2232.2,0.26,0.06,26,5.14,5.22,37,13,9,6,482,1
10728,42,Female,24897,PPC,Conversion,6005.11,0.19,0.17,30,4.89,3.97,63,18,8,1,2349,1
15869,28,Female,65640,Social Media,Consideration,6252.19,0.23,0.07,29,7.47,4.38,59,19,6,7,3812,1
11847,49,Female,131449,SEO,Awareness,2688.8,0.02,0.05,3,2.68,1.41,70,6,5,5,1139,0
12852,68,Female,47655,Email,Retention,7638.35,0.19,0.06,15,8.58,3.19,90,10,1,7,72,1
14597,19,Female,28302,SEO,Retention,1724.69,0.23,0.05,8,1.74,12.04,65,7,0,6,1926,1
14952,23,Male,132134,Email,Awareness,6019.31,0.04,0.05,23,8.3,1.62,19,19,1,0,2418,1
8746,52,Female,79321,Social Media,Retention,6244.07,0.16,0.13,46,6.97,5.81,1,9,3,9,2360,1
8783,26,Male,109905,Referral,Consideration,4324.59,0.18,0.03,38,9.53,3.73,79,9,5,4,3031,1
13548,68,Female,85875,Email,Retention,3898.45,0.12,0.18,13,9.04,12.02,64,6,2,5,3670,1
13304,32,Female,98619,Email,Conversion,3861.55,0.09,0.05,15,1.35,11.71,79,14,3,7,2468,1
10042,28,Male,59673,Social Media,Consideration,5147.64,0.03,0.14,43,2.69,9.2,57,19,0,5,2541,1
15097,64,Female,94525,SEO,Retention,6850.31,0.29,0.15,33,8.88,12.59,79,3,1,2,4118,1
14389,57,Male,106644,PPC,Awareness,3118.92,0.01,0.03,23,7.81,13.7,41,3,1,3,3069,0
11348,39,Male,144075,SEO,Retention,5631.98,0.28,0.01,22,9.57,2.62,94,14,7,3,4080,1
15804,40,Male,131377,Referral,Awareness,5122.1,0.06,0.13,44,8.21,12.18,86,4,4,1,2566,1
12025,40,Male,106526,PPC,Retention,4032.65,0.25,0.16,47,3.76,10.39,24,7,2,1,2882,1
8073,46,Male,65167,Email,Retention,1453.64,0.27,0.13,33,2.82,14.53,77,14,1,4,2918,1
13687,57,Female,61446,Email,Consideration,7280.12,0.02,0.12,16,9.24,9.04,14,7,5,7,4207,1
9920,53,Female,87576,PPC,Awareness,6205.09,0.18,0.14,12,7.87,11.67,47,9,4,6,1922,1
12282,64,Female,71302,SEO,Awareness,3234.4,0.02,0.05,8,3.6,5.88,1,0,5,6,1455,0
13928,46,Male,146072,PPC,Awareness,1790.48,0.16,0.05,2,5.6,3.5,79,11,5,0,4441,0
14351,38,Female,72204,Email,Conversion,8762.33,0.18,0.06,37,3.13,14.13,85,18,4,8,3068,1
11284,43,Male,27482,Email,Retention,6124.29,0.17,0.01,45,3.68,4.36,45,0,1,1,3379,0
11470,61,Male,35900,SEO,Consideration,5656.39,0.21,0.08,21,2.93,2.78,55,7,0,8,968,1
12634,51,Female,147976,SEO,Retention,3495.82,0.14,0.06,18,9.3,2.69,1,19,0,1,1534,1
15545,57,Female,111586,SEO,Retention,9952.53,0.12,0.1,7,4.51,11.94,10,17,5,3,4936,0
11618,28,Female,136214,SEO,Conversion,7868.99,0.23,0.13,0,3.79,14.55,15,15,8,8,1210,1
12775,57,Female,89519,Social Media,Awareness,2671.14,0.29,0.02,36,9.27,9.09,96,13,1,6,2452,1
14908,36,Male,37938,Email,Awareness,2424.03,0.24,0.13,22,3.13,13.18,57,2,8,1,1253,1
15369,27,Male,81713,SEO,Retention,7054.69,0.27,0.02,25,4.84,4.26,24,13,9,4,2680,0
12008,29,Female,137095,Referral,Retention,6701.28,0.24,0.19,5,5.38,14.34,39,9,5,5,4187,1
14159,25,Female,76690,Email,Retention,2298.13,0.17,0.08,20,9.33,4.92,39,1,2,5,1368,1
15692,66,Female,99837,Referral,Awareness,9093.3,0.17,0.15,44,6.94,0.84,30,5,1,4,2726,0
13486,60,Male,72429,Email,Consideration,5244.58,0.06,0.04,43,7.78,8.15,6,7,6,3,1181,1
12401,40,Female,53937,Referral,Awareness,9181.61,0.01,0.17,35,1.84,11.8,39,15,4,6,3372,1
13389,54,Male,50341,Social Media,Consideration,3739.41,0.07,0.09,9,4.74,12.57,55,6,1,8,1516,1
15090,65,Female,95516,Referral,Awareness,6339.81,0.25,0.03,3,7.99,11.14,54,16,5,8,2415,1
13128,27,Male,80878,PPC,Retention,5106.69,0.13,0.07,0,4.01,11.14,48,13,5,5,453,1
15092,58,Male,121929,Social Media,Consideration,842.04,0.29,0.13,21,5.96,11.85,79,7,5,9,2006,1
10381,24,Female,51286,Social Media,Retention,6776.2,0.17,0.18,47,6.1,8.29,0,3,0,7,4349,1
15700,47,Male,91616,SEO,Retention,5856.34,0.07,0.02,47,2.01,1.48,99,1,1,5,3734,1
10375,40,Male,98711,Social Media,Conversion,6775.92,0.24,0.19,31,5.66,2.49,16,6,1,6,3820,1
14195,34,Male,126885,Email,Conversion,4985.39,0.05,0.1,27,8.99,1.88,85,15,7,6,3682,1
11186,30,Female,90624,PPC,Retention,3844.37,0.25,0.16,27,6.86,2.8,91,19,7,0,495,1
13524,22,Female,117098,PPC,Retention,2216.88,0.05,0.02,13,2.81,7.28,37,5,4,5,1282,0
9872,30,Female,51280,SEO,Retention,4486.71,0.16,0.14,46,5.05,1.46,40,14,2,4,3248,1
14854,47,Male,111992,PPC,Awareness,9539.9,0.3,0.17,25,6.95,5.12,89,7,5,2,190,1
10273,52,Female,69993,Social Media,Consideration,7751.29,0.27,0.14,28,1.64,8.78,28,18,0,9,159,1
12175,37,Female,137385,Email,Retention,8981.64,0.13,0.02,33,7.88,3.98,51,1,8,9,2660,1
10305,59,Male,67431,SEO,Consideration,2914.35,0.3,0.06,15,3.96,7.11,46,17,6,0,2478,1
9767,67,Male,142558,Social Media,Retention,2814.7,0.26,0.02,48,8.36,14.08,12,15,7,4,3511,1
14550,44,Female,75474,Email,Conversion,6786.04,0.1,0.07,0,1.18,8.31,57,14,7,0,3854,1
13982,45,Female,130884,SEO,Retention,5828.8,0.21,0.02,0,5.2,10.59,18,13,3,3,4217,1
10746,51,Male,70500,Social Media,Consideration,2434.85,0.21,0.09,49,6.58,13.52,76,0,9,9,4106,1
14934,47,Female,44935,Referral,Conversion,6809.75,0.23,0.13,11,4.16,6.58,55,7,8,4,2589,1
11033,48,Female,145111,SEO,Conversion,5584.7,0.01,0.19,2,3.62,11.23,54,8,7,7,4291,1
13111,41,Male,149826,PPC,Awareness,1324.36,0.27,0.2,7,2.42,12.62,87,10,4,2,277,1
12200,29,Male,90597,Referral,Conversion,4662.97,0.22,0.02,48,2.96,7.47,9,1,3,3,650,1
15733,23,Male,20154,Social Media,Retention,7508.17,0.13,0.01,47,6.65,12.76,32,14,5,3,1808,0
10543,65,Female,102162,Social Media,Awareness,7788.29,0.14,0.05,42,4.65,7.4,50,10,3,8,282,1
13932,40,Female,112469,PPC,Awareness,6714.52,0.23,0.14,11,9.01,12.4,36,15,2,8,565,1
8689,22,Male,138105,Email,Consideration,1753.16,0.14,0.1,15,3.98,3.15,96,12,8,6,1162,1
14066,23,Male,94039,Referral,Retention,9357.58,0.21,0.12,20,9.31,2.27,85,8,9,7,2436,1
14217,54,Female,70050,Social Media,Retention,6842.62,0.2,0.03,18,1.37,5.82,58,17,4,3,4646,1
13475,55,Male,89550,Referral,Conversion,1571.95,0.07,0.13,47,5.43,12.03,98,3,1,9,1996,1
10675,38,Female,122012,Email,Conversion,9860.37,0.18,0.19,33,7.03,4.73,85,3,3,5,3253,1
9149,58,Female,119926,Email,Consideration,997.68,0.15,0.12,28,7.66,1.32,97,10,2,9,1629,1
14296,22,Male,29952,Social Media,Awareness,7123.33,0.14,0.06,22,9.79,7.0,57,11,3,8,3061,1
8161,49,Male,131641,PPC,Retention,4127.48,0.13,0.02,25,5.21,13.06,71,12,4,8,225,1
14113,45,Female,99698,SEO,Conversion,9814.26,0.17,0.15,30,7.05,5.39,15,6,5,3,1041,1
10353,50,Female,59265,PPC,Retention,8404.78,0.16,0.09,23,3.59,4.53,87,10,1,1,3121,1
9428,38,Female,29678,PPC,Retention,8905.97,0.27,0.09,34,8.6,11.9,7,4,2,1,2788,1
9566,43,Female,134446,SEO,Retention,7737.39,0.13,0.16,1,4.31,3.62,8,4,1,7,4442,1
11412,60,Female,104029,Email,Retention,6761.94,0.16,0.06,26,1.26,4.16,73,8,1,1,790,0
9873,63,Female,144130,PPC,Awareness,5915.56,0.1,0.08,15,4.56,10.24,44,17,8,3,4463,1
14081,40,Female,82241,Referral,Conversion,6805.65,0.24,0.12,19,8.28,7.06,42,4,1,7,1829,1
11052,42,Male,149712,PPC,Retention,2155.35,0.01,0.15,3,2.59,4.85,35,5,6,6,2886,0
11110,55,Female,33740,PPC,Conversion,9189.91,0.19,0.06,17,8.97,8.69,85,5,8,9,1198,1
13305,20,Male,69647,Social Media,Consideration,5969.94,0.12,0.05,9,3.7,7.33,55,7,4,1,3062,1
13764,26,Female,31403,Email,Conversion,5626.8,0.05,0.12,13,8.18,0.67,13,6,3,7,4415,1
13291,58,Male,105261,Social Media,Awareness,4617.53,0.29,0.09,25,4.4,13.12,53,5,8,6,1944,1
9911,18,Male,132296,Referral,Awareness,4999.94,0.02,0.19,29,6.21,5.83,49,9,0,1,2740,1
13016,67,Male,76188,SEO,Conversion,2933.94,0.19,0.14,18,3.51,1.53,19,16,4,3,3292,1
10797,50,Female,29895,Referral,Retention,5038.94,0.15,0.1,22,1.66,0.76,48,15,0,1,4464,1
9514,38,Female,120944,Referral,Retention,1382.31,0.22,0.11,43,9.45,14.34,56,12,6,5,1979,1
12587,53,Male,44737,Referral,Retention,5719.1,0.05,0.16,3,4.63,1.94,14,1,6,9,2211,1
9332,50,Male,37230,Referral,Retention,2202.56,0.11,0.16,37,2.54,1.92,91,9,4,2,625,1
13965,21,Female,43237,PPC,Retention,5180.87,0.27,0.15,1,3.55,8.75,49,15,2,0,2434,1
9325,68,Female,88458,SEO,Retention,6654.68,0.08,0.1,24,4.81,1.45,77,3,3,1,3030,1
14051,69,Male,26040,PPC,Conversion,8804.85,0.04,0.02,1,4.89,10.65,83,4,5,9,4726,1
15011,56,Male,136810,SEO,Retention,2736.27,0.12,0.08,28,8.74,14.42,48,9,3,6,4977,1
14406,54,Male,47649,Email,Awareness,3801.77,0.28,0.08,15,5.97,0.71,8,3,0,6,3071,1
13158,63,Male,61430,SEO,Conversion,7949.64,0.15,0.12,26,6.92,4.79,80,7,7,0,1699,1
8407,39,Female,92855,Email,Retention,3671.22,0.24,0.04,11,9.07,7.02,90,7,7,9,1428,1
10323,47,Male,38201,Email,Retention,5672.33,0.28,0.15,11,1.76,9.86,0,15,9,9,4241,1
10318,51,Female,119810,SEO,Conversion,5120.09,0.17,0.19,41,1.91,5.94,34,6,7,8,2753,1
14429,69,Female,29257,Social Media,Conversion,8240.08,0.26,0.02,3,8.23,4.45,26,15,0,9,992,1
10252,54,Female,131364,Email,Awareness,5152.33,0.13,0.14,27,6.57,2.71,89,8,8,2,4828,1
11712,60,Female,140883,PPC,Consideration,4071.05,0.03,0.14,31,6.52,10.92,84,0,9,7,4438,1
9746,62,Male,79556,SEO,Consideration,5149.3,0.01,0.1,49,6.09,13.01,11,1,7,7,2748,1
15169,45,Female,107637,SEO,Retention,1924.89,0.07,0.15,11,4.91,12.87,41,11,0,8,2696,1
12733,68,Female,75959,Referral,Awareness,9216.17,0.07,0.08,2,2.17,1.41,52,13,0,1,1638,0
12422,57,Female,44099,PPC,Conversion,2879.81,0.11,0.18,42,5.13,13.36,70,6,5,5,229,1
13324,69,Male,132448,Referral,Conversion,2260.35,0.06,0.2,21,4.21,1.61,57,6,1,0,4492,1
12329,52,Male,50889,SEO,Conversion,2025.04,0.16,0.03,46,2.23,4.58,58,13,0,9,3331,1
8139,52,Female,72256,PPC,Awareness,9815.35,0.04,0.13,38,6.42,5.01,45,14,4,8,2995,1
13069,20,Female,67953,Email,Conversion,8423.22,0.16,0.19,32,2.76,12.12,90,17,9,0,3445,1
15986,43,Male,130747,PPC,Awareness,8333.09,0.16,0.13,49,3.9,14.05,79,3,6,2,4303,0
14104,47,Female,55070,Email,Conversion,4240.46,0.18,0.03,39,3.59,3.68,78,15,4,8,2724,1
9728,54,Female,81518,Email,Conversion,1677.99,0.02,0.18,35,6.25,0.96,85,14,6,7,2832,1
